account_name,month,tons,net_sales,avg6m_tons,avg6m_sales,gap_days,median_gap,alert_tier,growth_tier,tier_label,buyer_type
THE BIONIC WELDER LLC,2024-11-01,18.1,15403.0,24.900000000000002,22828.333333333332,31.0,31.0,Red,,Red,regular
HERNCO FABRICATION & SERVICES,2023-08-01,17.9,51998.0,26.76666666666667,85771.66666666667,31.0,31.0,Red,,Red,regular
INNOVEX DOWNHOLE SOLUTIONS,2024-02-01,17.9,21690.0,24.28,31830.0,92.0,31.0,Red,,Red,regular
TELECOM PRODUCTS INC,2024-10-01,17.8,22492.0,35.449999999999996,40868.833333333336,30.0,31.0,Red,,Red,regular
UNIVERSAL FABRICATING USA,2024-06-01,17.799999999999997,24152.0,25.76666666666667,33981.0,61.0,31.0,Red,,Red,regular
QUICK-WAY MANUFACTURING INC,2023-12-01,17.7,23058.0,23.7,33518.6,30.0,31.0,Red,,Red,regular
SPECIAL PRODUCTS & MFG INC,2024-04-01,17.2,33036.0,24.716666666666665,53216.333333333336,31.0,31.0,Red,,Red,regular
"NATURAL GAS FUEL SYSTEMS, INC  MOMENTUM FUEL TECHNOLOGIES",2024-01-01,16.9,71883.0,31.9,132525.0,31.0,31.0,Red,,Red,regular
MULTI-METAL INC,2024-09-01,16.8,54997.0,26.01666666666667,57022.666666666664,31.0,31.0,Red,,Red,regular
AST MANUFACTURING,2024-08-01,16.8,17358.0,18.05,29638.5,31.0,31.0,Red,,Red,regular
VENTURE METALS INTERNATIONAL,2024-12-01,16.8,16128.0,8.683333333333335,25661.5,91.0,31.0,Red,,Red,regular
HYPER-HEAD,2024-04-01,16.7,18649.0,24.683333333333334,27610.166666666668,31.0,31.0,Red,,Red,regular
"GLF INNOVATIONS,  LLC",2025-02-01,16.5,24797.0,27.366666666666664,32512.5,31.0,31.0,Red,,Red,regular
FEHR'S,2025-06-01,16.3,22210.0,26.16666666666667,31048.333333333332,31.0,31.0,Red,,Red,regular
EXM USA INC.,2024-07-01,16.299999999999997,32246.0,17.033333333333335,57802.166666666664,30.0,31.0,Red,,Red,regular
MOFFITT WEST LLC,2023-12-01,16.0,74690.0,24.016666666666666,112095.16666666667,61.0,31.0,Red,,Red,regular
STEEL AND PIPE SUPPLY CO. INC dba METALS 2 GO,2023-11-01,15.7,20064.0,12.925,38241.75,31.0,31.0,Red,,Red,regular
INNOVATIVE MACHINE & LASER LLC,2024-10-01,15.5,30943.0,22.383333333333336,43787.833333333336,30.0,31.0,Red,,Red,regular
M & M PRECISION METAL FAB,2024-03-01,15.5,19253.0,22.516666666666666,31457.166666666668,29.0,31.0,Red,,Red,regular
M&M BBQ COMPANY,2025-02-01,15.3,25904.0,4.8500000000000005,11158.166666666666,215.0,30.5,Red,,Red,regular
SPEC BUILDING MATERIALS,2023-07-01,15.3,21651.0,13.9,39431.5,30.0,31.0,Red,,Red,regular
ABRASIVE BLAST SYSTEMS,2023-12-01,15.3,14930.0,22.775,23575.0,30.0,31.0,Red,,Red,regular
HERNCO FABRICATION & SERVICES,2024-09-01,15.0,43667.0,26.53333333333333,75361.83333333333,31.0,31.0,Red,,Red,regular
BEACON SALES AQUISITION INC DBA BEACON ROOFING SUPPLY INC,2025-05-01,14.9,18880.0,27.46666666666667,35335.166666666664,89.0,31.0,Red,,Red,regular
FEHR'S,2025-01-01,14.7,17199.0,19.03333333333333,25474.166666666668,31.0,31.0,Red,,Red,regular
AST MANUFACTURING,2025-05-01,14.600000000000001,43909.0,25.483333333333334,64061.166666666664,30.0,31.0,Red,,Red,regular
TEXAS HYDRAULICS INC,2023-11-01,14.5,54416.0,22.900000000000002,82529.66666666667,31.0,31.0,Red,,Red,regular
BULLOCH FABRICATING,2024-12-01,14.5,13365.0,19.933333333333334,22889.666666666668,30.0,31.0,Red,,Red,regular
DRIVE PRODUCTS USA INC,2025-02-01,14.499999999999998,27176.0,9.25,16312.5,245.0,59.0,Red,,Red,sporadic
CONVEYORS INC,2023-10-01,14.4,52374.0,17.380000000000003,79052.8,30.0,31.0,Red,,Red,regular
M & M PRECISION METAL FAB,2024-10-01,14.4,16708.0,20.166666666666668,27371.0,30.0,31.0,Red,,Red,regular
WILL'S PRO CUSTOM MFG INC,2024-07-01,14.4,13615.0,3.4333333333333336,6342.833333333333,151.0,31.0,Red,,Red,regular
BULLOCH FABRICATING,2023-11-01,14.2,30984.0,28.3,42239.833333333336,31.0,31.0,Red,,Red,regular
PRECISION SHEET METAL PRODUCTS,2025-06-01,14.1,21978.0,6.949999999999999,9252.833333333334,151.0,31.0,Red,,Red,regular
JCE TRAILERS LLC,2025-03-01,13.7,14215.0,19.816666666666666,17209.333333333332,28.0,31.0,Red,,Red,regular
M & M PRECISION METAL FAB,2024-11-01,13.5,19003.0,19.75,25204.833333333332,31.0,31.0,Red,,Red,regular
HALO FABRICATION AND METALWORK,2025-01-01,13.399999999999999,23842.0,23.066666666666666,24799.666666666668,31.0,31.0,Red,,Red,regular
VENT A HOOD CO,2025-06-01,13.3,78168.0,21.133333333333333,149613.5,31.0,31.0,Red,,Red,regular
BULLOCH FABRICATING,2024-01-01,13.0,39720.0,19.0,34300.666666666664,31.0,31.0,Red,,Red,regular
REFRIGERATION DESIGN TECHNOLOG,2024-05-01,13.0,30398.0,16.133333333333336,44390.333333333336,30.0,31.0,Red,,Red,regular
DRALCO SYSTEMS LLC,2024-09-01,13.0,12954.0,8.033333333333333,19379.5,31.0,31.0,Red,,Red,regular
FOREST RIVER INC,2024-09-01,12.8,67026.0,22.75,117251.5,31.0,31.0,Red,,Red,regular
FNA GROUP,2025-02-01,12.8,17146.0,12.366666666666667,17642.166666666668,276.0,31.0,Red,,Red,regular
C & T CUSTOM STAINLESS,2024-04-01,12.700000000000001,25419.0,12.899999999999999,40261.166666666664,31.0,31.0,Red,,Red,regular
THRAILKILL ALL METALS FABRICAT DBA ALL METAL FABRICATING INC,2025-02-01,12.700000000000001,22220.0,23.03333333333333,29405.333333333332,31.0,31.0,Red,,Red,regular
KNOTTSMITH CONSTRUCTION COMPAN,2025-06-01,12.7,15681.0,12.533333333333333,24128.666666666668,31.0,31.0,Red,,Red,regular
GO INDUSTRIES,2023-09-01,12.6,20371.0,23.0,29160.5,31.0,31.0,Red,,Red,regular
REFRIGERATION DESIGN TECHNOLOG,2024-03-01,12.4,27188.0,17.833333333333332,41987.833333333336,29.0,31.0,Red,,Red,regular
BRIM LAUNDRY MACHINERY CO,2024-05-01,12.4,19376.0,13.916666666666664,29249.5,30.0,31.0,Red,,Red,regular
GST MANUFACTURING LTD,2024-11-01,12.3,33041.0,22.5,44891.833333333336,31.0,31.0,Red,,Red,regular
R & R SHEET METAL & MACHINE SH,2024-03-01,12.299999999999999,101720.0,5.183333333333334,42577.166666666664,121.0,31.0,Red,,Red,regular
EDGE FABRICATION,2024-01-01,12.299999999999999,34367.0,21.233333333333334,35773.0,31.0,31.0,Red,,Red,regular
INNOVATIVE MACHINE & LASER LLC,2025-01-01,12.1,33678.0,23.58333333333333,52778.833333333336,31.0,31.0,Red,,Red,regular
GENERAL STEEL WAREHOUSE,2024-01-01,12.0,63292.0,19.916666666666664,85046.83333333333,31.0,31.0,Red,,Red,regular
"HAMAR INDUSTRIES, INC",2024-04-01,11.9,28243.0,17.983333333333334,40225.5,31.0,31.0,Red,,Red,regular
HYPER-HEAD,2024-06-01,11.8,11139.0,20.383333333333333,21809.0,31.0,31.0,Red,,Red,regular
JS JONES GROUP LLC,2025-02-01,11.799999999999999,22817.0,17.516666666666666,32902.166666666664,31.0,31.0,Red,,Red,regular
HALTOM INDUSTRIES LLC,2023-12-01,11.7,56987.0,5.233333333333333,26905.0,153.0,31.0,Red,,Red,regular
SHARP IRON GROUP,2025-05-01,11.7,15429.0,8.6,24532.5,30.0,31.0,Red,,Red,regular
"NATURAL GAS FUEL SYSTEMS, INC  MOMENTUM FUEL TECHNOLOGIES",2024-05-01,11.6,53835.0,17.2,69434.16666666667,30.0,31.0,Red,,Red,regular
DYNAMIC LIFT LLC,2024-07-01,11.6,28044.0,8.666666666666666,22595.5,182.0,31.0,Red,,Red,regular
X-STAR TRAILERS LLC,2025-05-01,11.6,9431.0,16.625,14395.5,30.0,44.5,Red,,Red,sporadic
FOREST RIVER INC,2024-08-01,11.5,60217.0,22.766666666666666,119770.83333333333,31.0,31.0,Red,,Red,regular
HVAC MANUFACTURING INC,2024-08-01,11.5,13569.0,6.033333333333334,8752.666666666666,153.0,31.0,Red,,Red,regular
CUSTOM MFG CO,2024-10-01,11.5,12925.0,21.433333333333334,25375.166666666668,61.0,31.0,Red,,Red,regular
METROPLEX SHEET METAL INC,2024-11-01,11.5,12616.0,4.14,6552.4,184.0,31.0,Red,,Red,regular
"HAMAR INDUSTRIES, INC",2024-02-01,11.4,24882.0,18.75,38089.666666666664,31.0,31.0,Red,,Red,regular
SUN COMMERCIAL ROOFS,2025-04-01,11.4,17534.0,6.066666666666666,8999.333333333334,274.0,91.0,Red,,Red,sporadic
VENT A HOOD CO,2024-05-01,11.3,71395.0,17.75,110879.66666666667,30.0,31.0,Red,,Red,regular
ADVANTAGE ENVIROMENTAL LIGHTIN,2025-04-01,11.299999999999999,20258.0,17.716666666666665,30505.833333333332,31.0,31.0,Red,,Red,regular
ALCOM LLC,2023-07-01,11.100000000000001,74159.0,19.1,106947.0,30.0,31.0,Red,,Red,regular
RESTAURANT SERVICES INC,2024-01-01,11.1,38597.0,7.375,25387.0,122.0,31.0,Red,,Red,regular
EDGE FABRICATION,2024-11-01,11.1,24956.0,19.45,34104.5,31.0,31.0,Red,,Red,regular
SCOOR HOLDINGS LLC,2024-03-01,11.1,13015.0,20.016666666666666,21848.333333333332,60.0,31.0,Red,,Red,regular
TECO METAL PRODUCTS,2023-08-01,11.0,14104.0,15.6,21387.333333333332,31.0,31.0,Red,,Red,regular
INNOVATIVE MACHINE & LASER LLC,2024-01-01,10.9,22870.0,16.366666666666664,30001.5,31.0,31.0,Red,,Red,regular
PEERLESS MFG CO,2024-09-01,10.9,12138.0,8.18,11134.0,184.0,45.5,Red,,Red,sporadic
INNOVEX DOWNHOLE SOLUTIONS,2025-06-01,10.8,21592.0,19.316666666666666,25234.0,31.0,31.0,Red,,Red,regular
"HAMAR INDUSTRIES, INC",2024-03-01,10.8,19866.0,17.05,37973.166666666664,29.0,31.0,Red,,Red,regular
EXM USA INC.,2024-04-01,10.6,71703.0,18.725,67182.0,31.0,31.0,Red,,Red,regular
INNOVATIVE MACHINE & LASER LLC,2024-02-01,10.6,20027.0,16.866666666666664,30606.5,31.0,31.0,Red,,Red,regular
KNOTTSMITH CONSTRUCTION COMPAN,2025-04-01,10.6,13503.0,15.416666666666666,24823.666666666668,31.0,31.0,Red,,Red,regular
R & R DESIGN INC,2023-08-01,10.3,17237.0,13.433333333333332,28080.333333333332,31.0,31.0,Red,,Red,regular
VECTOR SYSTEMS INC,2024-09-01,10.2,58843.0,11.899999999999997,88107.0,31.0,31.0,Red,,Red,regular
X-STAR TRAILERS LLC,2025-02-01,10.0,8066.0,15.8,12781.0,123.0,44.5,Red,,Red,sporadic
SHARP IRON GROUP,2025-06-01,9.9,15661.0,9.783333333333333,25362.5,31.0,31.0,Red,,Red,regular
AST MANUFACTURING,2025-06-01,9.899999999999999,24952.0,18.116666666666667,49381.5,31.0,31.0,Red,,Red,regular
GST MANUFACTURING LTD,2024-01-01,9.799999999999999,27765.0,13.85,55044.666666666664,31.0,31.0,Red,,Red,regular
DYNAMIC LIFT LLC,2023-09-01,9.7,19074.0,11.5,30437.75,31.0,31.0,Red,,Red,regular
ALCOM LLC,2024-08-01,9.600000000000001,62980.0,18.266666666666666,110935.83333333333,31.0,31.0,Red,,Red,regular
GENERAL STEEL WAREHOUSE,2024-02-01,9.6,38677.0,16.866666666666664,71674.33333333333,31.0,31.0,Red,,Red,regular
HALO FABRICATION AND METALWORK,2025-02-01,9.500000000000002,18103.0,15.4,18093.333333333332,31.0,31.0,Red,,Red,regular
SHARP IRON GROUP,2024-11-01,9.500000000000002,8848.0,13.883333333333335,15512.833333333334,31.0,31.0,Red,,Red,regular
VENT A HOOD CO,2024-08-01,9.5,55022.0,17.066666666666666,103847.83333333333,31.0,31.0,Red,,Red,regular
HUMANETICS INC,2024-03-01,9.5,22385.0,14.433333333333332,39347.333333333336,29.0,31.0,Red,,Red,regular
TECHLIGHT,2025-06-01,9.4,14907.0,13.333333333333334,21655.333333333332,31.0,31.0,Red,,Red,regular
BYFORD MACHINE & TOOL INC,2024-06-01,9.200000000000001,9838.0,12.883333333333335,17027.5,31.0,31.0,Red,,Red,regular
CEN-TEX SHEET METAL FABRICATOR,2025-02-01,9.1,48082.0,6.55,26131.5,276.0,60.0,Red,,Red,sporadic
"BCS SWITCHGEAR, INC.",2025-02-01,9.1,15338.0,14.483333333333333,16233.0,31.0,31.0,Red,,Red,regular
LEE PRODUCTS INC,2024-04-01,9.0,32603.0,14.733333333333334,28048.166666666668,31.0,31.0,Red,,Red,regular
"Crystal Distribution, Inc.",2024-06-01,9.0,16406.0,14.060000000000002,18814.8,31.0,31.0,Red,,Red,regular
TECO METAL PRODUCTS,2024-01-01,9.0,12975.0,13.616666666666667,18360.5,31.0,31.0,Red,,Red,regular
FEED YARD INDUSTRIAL SOLUTIONS,2024-01-01,8.9,31029.0,5.85,21043.5,153.0,31.0,Red,,Red,regular
HYPER-HEAD,2025-05-01,8.700000000000001,9601.0,13.633333333333335,13682.166666666666,30.0,31.0,Red,,Red,regular
MOBILE RANGE TECHNOLOGIES LLC,2023-12-01,8.7,11718.0,4.233333333333333,5694.333333333333,153.0,31.0,Red,,Red,regular
SCOTT MFG CO,2025-03-01,8.5,38723.0,14.5,32010.333333333332,28.0,31.0,Red,,Red,regular
R & R DESIGN INC,2024-08-01,8.5,29243.0,12.200000000000001,31136.833333333332,31.0,31.0,Red,,Red,regular
NOVAE LLC LOOK TRAILERS,2025-01-01,8.4,44102.0,15.5,80320.16666666667,31.0,31.0,Red,,Red,regular
LONGHORN LOCKER CO LLC,2023-08-01,8.4,9214.0,6.550000000000001,14518.0,31.0,31.0,Red,,Red,regular
SPEC BUILDING MATERIALS,2024-06-01,8.399999999999999,23620.0,13.333333333333334,22948.5,31.0,31.0,Red,,Red,regular
ADVANTAGE ENVIROMENTAL LIGHTIN,2024-03-01,8.3,14723.0,10.950000000000001,23641.333333333332,29.0,31.0,Red,,Red,regular
KWS MANUFACTURING COMPANY LTD,2023-12-01,8.2,30169.0,11.9,56298.5,30.0,31.0,Red,,Red,regular
VIRON INTERNATIONAL CORPORATIO,2025-04-01,7.9,24736.0,2.25,10105.666666666666,182.0,31.0,Red,,Red,regular
WEST TEXAS STEEL & SUPPLY CO,2023-10-01,7.9,21530.0,6.4,20473.5,122.0,31.0,Red,,Red,regular
TECO METAL PRODUCTS,2024-02-01,7.9,11553.0,13.1,17935.333333333332,31.0,31.0,Red,,Red,regular
"COOPER SHEET METAL, INC.",2025-01-01,7.9,8885.0,3.025,7925.25,184.0,30.5,Red,,Red,regular
CANNON INDUSTRIES,2024-10-01,7.9,6645.0,11.1,11773.833333333334,61.0,31.0,Red,,Red,regular
NORSTAR INDUSTRIES LLC,2023-10-01,7.8999999999999995,22083.0,11.719999999999999,33451.4,30.0,31.0,Red,,Red,regular
ACCURATE METAL STAMPING LTD,2023-11-01,7.8999999999999995,13535.0,6.583333333333333,23308.333333333332,31.0,31.0,Red,,Red,regular
SAGE OIL VAC,2024-12-01,7.800000000000001,12577.0,14.950000000000001,22896.0,30.0,31.0,Red,,Red,regular
VICTORY CLIMATE SYSTEMS INC UNIQUE FAB,2024-09-01,7.8,26447.0,12.416666666666666,25772.0,31.0,31.0,Red,,Red,regular
HUMANETICS INC,2024-05-01,7.8,16885.0,11.733333333333334,27907.833333333332,30.0,31.0,Red,,Red,regular
ELECTRO SOLUTIONS,2024-03-01,7.8,7943.0,3.9499999999999997,4877.166666666667,121.0,31.0,Red,,Red,regular
C & T CUSTOM STAINLESS,2025-06-01,7.7,19832.0,10.766666666666667,36482.0,31.0,31.0,Red,,Red,regular
CANNON INDUSTRIES,2023-09-01,7.7,7868.0,9.225,12209.25,31.0,31.0,Red,,Red,regular
INNOVATIVE MACHINE & LASER LLC,2023-08-01,7.6000000000000005,16397.0,12.066666666666668,24251.0,31.0,31.0,Red,,Red,regular
MILLER CAT CORPORATION,2025-01-01,7.6,28367.0,10.516666666666667,41674.666666666664,31.0,31.0,Red,,Red,regular
EXM USA INC.,2024-10-01,7.6,26077.0,14.883333333333333,37976.666666666664,30.0,31.0,Red,,Red,regular
AST MANUFACTURING,2023-09-01,7.6,12757.0,9.5,21289.5,31.0,31.0,Red,,Red,regular
COMPLETE RESTAURANT SERVS LTD,2024-09-01,7.5,24437.0,11.1,36724.0,184.0,61.0,Red,,Red,sporadic
HYPER-HEAD,2024-11-01,7.5,7146.0,12.466666666666667,12487.0,31.0,31.0,Red,,Red,regular
CENTRAL TRANSPORT,2024-04-01,7.4,12800.0,5.25,9404.5,122.0,31.0,Red,,Red,regular
VICTORY CLIMATE SYSTEMS INC UNIQUE FAB,2024-10-01,7.300000000000001,29852.0,13.166666666666666,30036.666666666668,30.0,31.0,Red,,Red,regular
CANNON INDUSTRIES,2023-07-01,7.3,12587.0,10.8,15524.5,30.0,31.0,Red,,Red,regular
BEACON SALES AQUISITION INC DBA BEACON ROOFING SUPPLY INC,2023-10-01,7.2,9097.0,10.2,13319.5,30.0,31.0,Red,,Red,regular
SHARP IRON GROUP,2023-12-01,7.1000000000000005,14954.0,13.049999999999999,22326.666666666668,30.0,31.0,Red,,Red,regular
ZURN INDUSTRIES,2024-02-01,7.1,29302.0,13.866666666666667,43266.5,62.0,31.0,Red,,Red,regular
CONVEYORS INC,2024-02-01,7.1,25358.0,11.4,43192.666666666664,31.0,31.0,Red,,Red,regular
DRALCO SYSTEMS LLC,2024-05-01,7.0,25255.0,11.216666666666667,28764.5,30.0,31.0,Red,,Red,regular
SPECIAL PRODUCTS & MFG INC,2025-01-01,7.0,19183.0,10.883333333333333,27495.333333333332,31.0,31.0,Red,,Red,regular
ADVANTAGE ENVIROMENTAL LIGHTIN,2024-01-01,7.0,12444.0,8.559999999999999,20281.6,31.0,31.0,Red,,Red,regular
CENTRAL TRANSPORT,2024-07-01,7.0,8167.0,6.683333333333333,15724.333333333334,30.0,31.0,Red,,Red,regular
BAKER TANKHEAD INC,2024-07-01,6.800000000000001,41584.0,9.733333333333334,26301.0,30.0,31.0,Red,,Red,regular
RUDY & ASSOCIATES,2025-04-01,6.8,18962.0,9.716666666666667,27965.166666666668,31.0,31.0,Red,,Red,regular
CARGO CRAFT OF TEXAS,2024-03-01,6.7,35569.0,11.6,59025.666666666664,29.0,31.0,Red,,Red,regular
NOVAE LLC LOOK TRAILERS,2023-12-01,6.7,33565.0,11.233333333333334,55972.666666666664,30.0,31.0,Red,,Red,regular
"NATURAL GAS FUEL SYSTEMS, INC  MOMENTUM FUEL TECHNOLOGIES",2025-04-01,6.699999999999999,34939.0,8.033333333333333,24344.666666666668,121.0,31.0,Red,,Red,regular
MILLER CAT CORPORATION,2025-03-01,6.6000000000000005,31477.0,9.566666666666666,38420.666666666664,28.0,31.0,Red,,Red,regular
FNA GROUP,2024-05-01,6.6000000000000005,10095.0,12.28,17741.4,213.0,31.0,Red,,Red,regular
TEXAS HYDRAULICS INC,2025-06-01,6.6,23545.0,10.433333333333334,36359.166666666664,31.0,31.0,Red,,Red,regular
RUDY & ASSOCIATES,2025-03-01,6.6,19457.0,9.816666666666666,26380.666666666668,28.0,31.0,Red,,Red,regular
"HAMAR INDUSTRIES, INC",2023-11-01,6.6,15815.0,13.0,30658.0,31.0,31.0,Red,,Red,regular
VIVA RAILINGS,2024-06-01,6.5,7573.0,3.4499999999999997,11194.5,61.0,31.0,Red,,Red,regular
DYNAMIC LIFT LLC,2024-01-01,6.4,12821.0,7.333333333333333,22419.0,31.0,31.0,Red,,Red,regular
PRECISION SHEET METAL PRODUCTS,2024-12-01,6.4,7245.0,6.016666666666667,11536.166666666666,153.0,31.0,Red,,Red,regular
SHARP IRON GROUP,2025-02-01,6.3999999999999995,25985.0,9.233333333333334,14870.166666666666,31.0,31.0,Red,,Red,regular
"INNOVATIONSMITH, LLC",2025-05-01,6.3999999999999995,6848.0,5.000000000000001,6510.5,120.0,31.0,Red,,Red,regular
S & S MACHINING AND FABRICATIO,2024-05-01,6.300000000000001,23101.0,3.6000000000000005,12692.0,121.0,31.0,Red,,Red,regular
DRALCO SYSTEMS LLC,2024-04-01,6.3,18565.0,10.633333333333333,26943.166666666668,31.0,31.0,Red,,Red,regular
TD INDUSTRIES INC,2025-05-01,6.3,13459.0,3.0666666666666664,7194.666666666667,120.0,31.0,Red,,Red,regular
MULTI-METAL INC,2023-10-01,6.3,11141.0,8.74,18383.0,30.0,31.0,Red,,Red,regular
KWS MANUFACTURING COMPANY LTD,2024-05-01,6.2,18285.0,8.783333333333333,31442.666666666668,30.0,31.0,Red,,Red,regular
AMERICAN MTL SPLY DBA AMERICAN,2024-01-01,6.2,15454.0,9.383333333333333,16990.833333333332,31.0,31.0,Red,,Red,regular
CHANNELL COMMERCIAL CORPORATIO,2023-09-01,6.2,14528.0,9.625,20784.0,31.0,31.0,Red,,Red,regular
CANNON INDUSTRIES,2024-02-01,6.2,8178.0,9.116666666666665,11083.5,31.0,31.0,Red,,Red,regular
MOBILE RANGE TECHNOLOGIES LLC,2024-09-01,6.199999999999999,7547.0,11.75,14730.0,31.0,31.0,Red,,Red,regular
"GLF INNOVATIONS,  LLC",2025-06-01,6.1,12906.0,8.783333333333333,16241.5,31.0,31.0,Red,,Red,regular
INTRAPACK INDUSTRIES INC,2025-01-01,6.1,5736.0,3.6333333333333333,3854.0,245.0,31.0,Red,,Red,regular
ED W SMITH MACHINE WORKS INC,2023-12-01,6.0,36982.0,2.1333333333333333,14430.0,153.0,31.0,Red,,Red,regular
HVAC MANUFACTURING INC,2023-09-01,6.0,7313.0,7.0,10963.5,31.0,31.0,Red,,Red,regular
P & W QUALITY MACHINE INC,2024-02-01,6.0,6618.0,2.1666666666666665,2878.0,153.0,31.0,Red,,Red,regular
MILLER CAT CORPORATION,2024-07-01,5.9,36595.0,11.233333333333333,49415.333333333336,30.0,31.0,Red,,Red,regular
THE HENRY GROUP INC,2024-02-01,5.9,22409.0,9.533333333333333,24875.5,31.0,31.0,Red,,Red,regular
TOTAL METAL PRODUCTS INC,2024-10-01,5.9,17286.0,8.45,14473.0,92.0,92.0,Red,,Red,sporadic
VENTURE METALS INTERNATIONAL,2023-11-01,5.8,37665.0,11.375,31260.0,31.0,31.0,Red,,Red,regular
KANNON MANUFACTURING INC,2024-07-01,5.8,8333.0,6.633333333333334,15037.666666666666,30.0,31.0,Red,,Red,regular
"MURRAY KUSTOM RODS, LLC",2024-08-01,5.7,9105.0,3.1666666666666665,5785.0,153.0,31.0,Red,,Red,regular
UNIFIED SUPPLY AND SERVICES CO,2024-01-01,5.5,8774.0,9.500000000000002,17368.666666666668,31.0,31.0,Red,,Red,regular
GENERAL AVIATION INDUSTRIES IN,2023-10-01,5.4,17466.0,9.675,23922.75,30.0,31.0,Red,,Red,regular
ALECOM METAL WORKS INC,2023-10-01,5.4,9041.0,8.72,12483.0,30.0,31.0,Red,,Red,regular
DRALCO SYSTEMS LLC,2023-09-01,5.3999999999999995,13991.0,8.950000000000001,21897.5,31.0,31.0,Red,,Red,regular
KWS MANUFACTURING COMPANY LTD,2024-01-01,5.300000000000001,28241.0,9.950000000000001,46297.0,31.0,31.0,Red,,Red,regular
SHARP IRON GROUP,2023-08-01,5.2,23362.0,9.966666666666667,28781.0,31.0,31.0,Red,,Red,regular
AST MANUFACTURING,2023-12-01,5.199999999999999,11353.0,6.983333333333333,18589.666666666668,30.0,31.0,Red,,Red,regular
REPUBLIC SALES & MFG,2024-02-01,5.1000000000000005,16187.0,9.316666666666666,28182.5,31.0,31.0,Red,,Red,regular
THE BIONIC WELDER LLC,2023-07-01,5.1,6698.0,7.05,11467.5,30.0,31.0,Red,,Red,regular
PROPELL AMERICAN LLC,2024-03-01,5.0,15513.0,3.616666666666667,11067.333333333334,121.0,31.0,Red,,Red,regular
MATERIALS TRANSPORTATION CO,2023-10-01,5.0,8737.0,7.08,14068.8,30.0,31.0,Red,,Red,regular
KANNON MANUFACTURING INC,2024-09-01,5.0,6133.0,4.866666666666667,11388.0,31.0,31.0,Red,,Red,regular
SCHADLER INDUSTRIAL LLC,2024-09-01,4.9,22750.0,1.7333333333333334,8238.666666666666,123.0,30.0,Red,,Red,regular
MATERIALS TRANSPORTATION CO,2024-01-01,4.9,12737.0,7.116666666666666,13571.333333333334,31.0,31.0,Red,,Red,regular
MUELLER SUPPLY COMPANY,2024-08-01,4.9,6162.0,1.7333333333333334,2866.6666666666665,366.0,61.0,Red,,Red,sporadic
CUSTOM '88 LLC,2024-12-01,4.9,5954.0,6.466666666666666,9423.0,122.0,31.0,Red,,Red,regular
FEHRS METAL BLDG CONSTRUCTION  DBA FEHRS,2023-12-01,4.9,5741.0,7.3,8550.0,30.0,76.0,Red,,Red,sporadic
TEXAS METAL FABRICATORS INC,2024-03-01,4.800000000000001,16627.0,2.25,6721.166666666667,121.0,31.0,Red,,Red,regular
EKJ ENT DBA COL MET SPRAY BOOT,2024-02-01,4.8,15562.0,2.58,10723.0,153.0,31.0,Red,,Red,regular
AMERICAN HAZMAT RENTALS LLC,2023-09-01,4.8,9624.0,6.2,14315.333333333334,62.0,31.0,Red,,Red,regular
MULTI-METAL INC,2025-03-01,4.7,23850.0,8.283333333333333,24752.5,28.0,31.0,Red,,Red,regular
"ORTHMAN CONVEYING SYSTEMS, LLC",2025-05-01,4.7,11588.0,6.933333333333334,13290.666666666666,61.0,31.0,Red,,Red,regular
BRINDLE PRODUCTS,2024-11-01,4.7,4521.0,7.783333333333334,8764.166666666666,31.0,31.0,Red,,Red,regular
STEEL NOW,2024-03-01,4.6,20267.0,7.483333333333333,21003.0,29.0,31.0,Red,,Red,regular
RAYMOND'S WELDING & MACHINE SH,2024-08-01,4.6,12426.0,2.5,6760.0,153.0,31.0,Red,,Red,regular
ACOMA LLC NATIONAL TUBE PROCESSING,2024-10-01,4.6,8697.0,1.275,2842.75,243.0,46.0,Red,,Red,sporadic
AMERICAN HAZMAT RENTALS LLC,2024-01-01,4.6,7724.0,6.283333333333334,12618.166666666666,61.0,31.0,Red,,Red,regular
MATRIX METALS MFG,2024-07-01,4.6,5989.0,6.383333333333333,10643.166666666666,30.0,31.0,Red,,Red,regular
AFFILIATED ENERGY PRODUCTS INC,2023-10-01,4.500000000000001,17863.0,6.7,34328.6,30.0,31.0,Red,,Red,regular
BW SINCLAIR INC,2024-11-01,4.5,24731.0,6.483333333333333,39601.333333333336,31.0,31.0,Red,,Red,regular
T TOP MFG,2023-12-01,4.5,21536.0,8.350000000000001,24684.0,30.0,31.0,Red,,Red,regular
ALECOM METAL WORKS INC,2023-11-01,4.5,14908.0,8.016666666666667,12887.166666666666,31.0,31.0,Red,,Red,regular
DRALCO SYSTEMS LLC,2024-10-01,4.5,14774.0,7.733333333333334,18747.666666666668,30.0,31.0,Red,,Red,regular
GUZMAN MFG CO,2024-12-01,4.5,10353.0,5.900000000000001,16465.833333333332,30.0,31.0,Red,,Red,regular
AIR CLEANING TECHNOLOGY INC,2024-01-01,4.5,6584.0,7.116666666666666,10292.666666666666,31.0,31.0,Red,,Red,regular
SPECIAL PRODUCTS & MFG INC,2024-09-01,4.4,12472.0,8.233333333333333,21956.333333333332,31.0,31.0,Red,,Red,regular
TAMRA GROUP INC DBA ENGAGE IND,2025-02-01,4.4,5056.0,6.433333333333333,7333.666666666667,31.0,31.0,Red,,Red,regular
