Account Name,,Date,Shipped Weight,Net Sales
AFFILIATED ENERGY PRODUCTS INC,,10/1/23,4.7,"$14,581 "
AFFILIATED ENERGY PRODUCTS INC,,11/1/23,0.9,"$2,711 "
AFFILIATED ENERGY PRODUCTS INC,,12/1/23,3.1,"$9,026 "
AFFILIATED ENERGY PRODUCTS INC,,12/1/23,0.3,$916 
AFFILIATED ENERGY PRODUCTS INC,,1/1/24,3.1,"$9,648 "
AFFILIATED ENERGY PRODUCTS INC,,1/1/24,1,"$3,256 "
AFFILIATED ENERGY PRODUCTS INC,,2/1/24,-1.4,"($4,620)"
AFFILIATED ENERGY PRODUCTS INC,,2/1/24,1.9,"$6,242 "
AFFILIATED ENERGY PRODUCTS INC,,3/1/24,0.3,$969 
AFFILIATED ENERGY PRODUCTS INC,,3/1/24,0.3,$965 
AFFILIATED ENERGY PRODUCTS INC,,4/1/24,0.3,$953 
AFFILIATED ENERGY PRODUCTS INC,,5/1/24,3.4,"$10,581 "
AFFILIATED ENERGY PRODUCTS INC,,6/1/24,-0.7,"($2,029)"
AFFILIATED ENERGY PRODUCTS INC,,7/1/24,0.5,"$1,513 "
AFFILIATED ENERGY PRODUCTS INC,,8/1/24,2.4,"$5,854 "
AFFILIATED ENERGY PRODUCTS INC,,9/1/24,1.4,"$3,762 "
AFFILIATED ENERGY PRODUCTS INC,,11/1/24,1.2,"$2,926 "
AFFILIATED ENERGY PRODUCTS INC,,12/1/24,1.3,"$3,393 "
AFFILIATED ENERGY PRODUCTS INC,,1/1/25,1.4,"$3,598 "
AFFILIATED ENERGY PRODUCTS INC,,9/1/23,0.2,$419 
AFFILIATED ENERGY PRODUCTS INC,,10/1/23,0.2,$414 
AFFILIATED ENERGY PRODUCTS INC,,11/1/24,0,$370 
AFFILIATED ENERGY PRODUCTS INC,,6/1/23,5.9,"$37,995 "
AFFILIATED ENERGY PRODUCTS INC,,7/1/23,1,"$5,961 "
AFFILIATED ENERGY PRODUCTS INC,,7/1/23,10.4,"$64,286 "
AFFILIATED ENERGY PRODUCTS INC,,8/1/23,0.5,"$2,970 "
AFFILIATED ENERGY PRODUCTS INC,,9/1/23,1.5,"$7,620 "
AFFILIATED ENERGY PRODUCTS INC,,9/1/23,0.2,"$2,816 "
AFFILIATED ENERGY PRODUCTS INC,,10/1/23,0.2,"$1,069 "
AFFILIATED ENERGY PRODUCTS INC,,1/1/24,3.4,"$18,969 "
AFFILIATED ENERGY PRODUCTS INC,,2/1/24,0,($679)
AFFILIATED ENERGY PRODUCTS INC,,3/1/24,0.6,"$4,875 "
AFFILIATED ENERGY PRODUCTS INC,,7/1/24,5.7,"$30,526 "
AFFILIATED ENERGY PRODUCTS INC,,8/1/24,2.7,"$14,733 "
AFFILIATED ENERGY PRODUCTS INC,,9/1/24,4.6,"$24,998 "
AFFILIATED ENERGY PRODUCTS INC,,10/1/24,5.9,"$31,817 "
AFFILIATED ENERGY PRODUCTS INC,,5/1/25,2.7,"$15,232 "
AFFILIATED ENERGY PRODUCTS INC,,6/1/25,1,"$4,797 "
MIDWEST MACHINE LLC,,7/1/23,1.3,"$3,716 "
MIDWEST MACHINE LLC,,2/1/24,4.6,"$8,325 "
MIDWEST MACHINE LLC,,7/1/23,0.2,"$5,102 "
MIDWEST MACHINE LLC,,9/1/23,0.1,"$4,238 "
MIDWEST MACHINE LLC,,9/1/23,0.2,"$4,902 "
MIDWEST MACHINE LLC,,3/1/24,0.1,"$4,690 "
MIDWEST MACHINE LLC,,10/1/24,0.2,"$3,516 "
MIDWEST MACHINE LLC,,12/1/24,0.2,"$11,953 "
MIDWEST MACHINE LLC,,2/1/25,-0.1,"($1,760)"
SUPREME CORP OF TEXAS DBA WABA,,5/1/24,0.7,"$3,146 "
SUPREME CORP OF TEXAS DBA WABA,,6/1/24,0.7,"$3,402 "
SUPREME CORP OF TEXAS DBA WABA,,6/1/24,1,"$4,403 "
SUPREME CORP OF TEXAS DBA WABA,,7/1/24,1.1,"$5,474 "
SUPREME CORP OF TEXAS DBA WABA,,8/1/24,1.2,"$5,870 "
SUPREME CORP OF TEXAS DBA WABA,,9/1/24,0.4,"$1,791 "
SUPREME CORP OF TEXAS DBA WABA,,9/1/24,0.4,"$1,962 "
SUPREME CORP OF TEXAS DBA WABA,,9/1/24,0.4,"$1,941 "
SUPREME CORP OF TEXAS DBA WABA,,10/1/24,0.7,"$3,241 "
SUPREME CORP OF TEXAS DBA WABA,,10/1/24,0.7,"$3,311 "
SUPREME CORP OF TEXAS DBA WABA,,11/1/24,4.4,"$21,584 "
SUPREME CORP OF TEXAS DBA WABA,,11/1/24,0.3,"$1,366 "
SUPREME CORP OF TEXAS DBA WABA,,12/1/24,0.5,"$2,497 "
SUPREME CORP OF TEXAS DBA WABA,,1/1/25,0.8,"$3,942 "
SUPREME CORP OF TEXAS DBA WABA,,2/1/25,0.5,"$2,464 "
SUPREME CORP OF TEXAS DBA WABA,,3/1/25,3.4,"$17,720 "
SUPREME CORP OF TEXAS DBA WABA,,4/1/25,0.7,"$3,681 "
SUPREME CORP OF TEXAS DBA WABA,,4/1/25,1.1,"$6,013 "
SUPREME CORP OF TEXAS DBA WABA,,9/1/23,1.4,"$1,990 "
SUPREME CORP OF TEXAS DBA WABA,,10/1/23,1.7,"$2,221 "
SUPREME CORP OF TEXAS DBA WABA,,3/1/24,2.4,"$2,593 "
SUPREME CORP OF TEXAS DBA WABA,,4/1/24,0.3,"$1,954 "
SUPREME CORP OF TEXAS DBA WABA,,6/1/24,2.2,"$3,152 "
SUPREME CORP OF TEXAS DBA WABA,,7/1/24,2.5,"$2,849 "
SUPREME CORP OF TEXAS DBA WABA,,7/1/24,0.3,"$1,503 "
SUPREME CORP OF TEXAS DBA WABA,,8/1/24,1.5,"$1,635 "
SUPREME CORP OF TEXAS DBA WABA,,9/1/24,0.9,$956 
SUPREME CORP OF TEXAS DBA WABA,,1/1/25,0.9,$785 
SUPREME CORP OF TEXAS DBA WABA,,2/1/25,0.7,$610 
SUPREME CORP OF TEXAS DBA WABA,,3/1/25,1.1,$948 
SUPREME CORP OF TEXAS DBA WABA,,4/1/25,2.7,"$2,293 "
SUPREME CORP OF TEXAS DBA WABA,,5/1/25,0.9,$871 
SUPREME CORP OF TEXAS DBA WABA,,6/1/23,3.8,"$4,821 "
SUPREME CORP OF TEXAS DBA WABA,,6/1/23,1.6,"$1,900 "
SUPREME CORP OF TEXAS DBA WABA,,7/1/23,8.2,"$9,932 "
SUPREME CORP OF TEXAS DBA WABA,,8/1/23,4.7,"$7,229 "
SUPREME CORP OF TEXAS DBA WABA,,8/1/23,3.3,"$3,780 "
SUPREME CORP OF TEXAS DBA WABA,,8/1/23,3.9,"$4,536 "
SUPREME CORP OF TEXAS DBA WABA,,10/1/23,8.9,"$11,736 "
SUPREME CORP OF TEXAS DBA WABA,,10/1/23,4,"$6,098 "
SUPREME CORP OF TEXAS DBA WABA,,10/1/23,0.1,$201 
SUPREME CORP OF TEXAS DBA WABA,,10/1/23,4.1,"$5,018 "
SUPREME CORP OF TEXAS DBA WABA,,11/1/23,1.4,"$2,058 "
SUPREME CORP OF TEXAS DBA WABA,,12/1/23,1.8,"$2,237 "
SUPREME CORP OF TEXAS DBA WABA,,12/1/23,1.8,"$2,237 "
SUPREME CORP OF TEXAS DBA WABA,,1/1/24,6.2,"$7,765 "
SUPREME CORP OF TEXAS DBA WABA,,1/1/24,1.8,"$2,442 "
SUPREME CORP OF TEXAS DBA WABA,,1/1/24,4.7,"$6,414 "
SUPREME CORP OF TEXAS DBA WABA,,2/1/24,1.7,"$2,082 "
SUPREME CORP OF TEXAS DBA WABA,,2/1/24,10.3,"$12,800 "
SUPREME CORP OF TEXAS DBA WABA,,3/1/24,1.1,"$1,416 "
SUPREME CORP OF TEXAS DBA WABA,,3/1/24,1.8,"$2,121 "
SUPREME CORP OF TEXAS DBA WABA,,4/1/24,1.1,"$1,416 "
SUPREME CORP OF TEXAS DBA WABA,,4/1/24,13,"$15,660 "
SUPREME CORP OF TEXAS DBA WABA,,5/1/24,2.3,"$3,339 "
SUPREME CORP OF TEXAS DBA WABA,,5/1/24,8.2,"$12,907 "
SUPREME CORP OF TEXAS DBA WABA,,5/1/24,4.2,"$6,109 "
SUPREME CORP OF TEXAS DBA WABA,,5/1/24,5.8,"$8,607 "
SUPREME CORP OF TEXAS DBA WABA,,5/1/24,2.4,"$3,437 "
SUPREME CORP OF TEXAS DBA WABA,,6/1/24,5.5,"$7,862 "
SUPREME CORP OF TEXAS DBA WABA,,6/1/24,5.9,"$9,306 "
SUPREME CORP OF TEXAS DBA WABA,,6/1/24,2.4,"$3,426 "
SUPREME CORP OF TEXAS DBA WABA,,6/1/24,2.4,"$3,434 "
SUPREME CORP OF TEXAS DBA WABA,,6/1/24,2.3,"$3,337 "
SUPREME CORP OF TEXAS DBA WABA,,7/1/24,2,"$2,860 "
SUPREME CORP OF TEXAS DBA WABA,,7/1/24,10.4,"$15,408 "
SUPREME CORP OF TEXAS DBA WABA,,8/1/24,33.4,"$47,962 "
SUPREME CORP OF TEXAS DBA WABA,,8/1/24,17.1,"$24,093 "
SUPREME CORP OF TEXAS DBA WABA,,9/1/24,8.5,"$10,509 "
SUPREME CORP OF TEXAS DBA WABA,,9/1/24,13.4,"$18,478 "
SUPREME CORP OF TEXAS DBA WABA,,9/1/24,0.9,"$1,450 "
SUPREME CORP OF TEXAS DBA WABA,,9/1/24,6.1,"$8,808 "
SUPREME CORP OF TEXAS DBA WABA,,9/1/24,1.4,"$1,978 "
SUPREME CORP OF TEXAS DBA WABA,,9/1/24,4.4,"$5,604 "
SUPREME CORP OF TEXAS DBA WABA,,10/1/24,24.5,"$30,570 "
SUPREME CORP OF TEXAS DBA WABA,,10/1/24,2.8,"$3,396 "
SUPREME CORP OF TEXAS DBA WABA,,11/1/24,29,"$33,210 "
SUPREME CORP OF TEXAS DBA WABA,,11/1/24,4.3,"$4,834 "
SUPREME CORP OF TEXAS DBA WABA,,12/1/24,17.7,"$19,598 "
SUPREME CORP OF TEXAS DBA WABA,,12/1/24,19.2,"$21,224 "
SUPREME CORP OF TEXAS DBA WABA,,12/1/24,1.6,"$1,814 "
SUPREME CORP OF TEXAS DBA WABA,,12/1/24,0.8,$855 
SUPREME CORP OF TEXAS DBA WABA,,1/1/25,23.9,"$26,637 "
SUPREME CORP OF TEXAS DBA WABA,,1/1/25,3.8,"$4,555 "
SUPREME CORP OF TEXAS DBA WABA,,2/1/25,26.4,"$29,803 "
SUPREME CORP OF TEXAS DBA WABA,,2/1/25,4.9,"$5,295 "
SUPREME CORP OF TEXAS DBA WABA,,3/1/25,15.8,"$17,757 "
SUPREME CORP OF TEXAS DBA WABA,,3/1/25,3.4,"$3,716 "
SUPREME CORP OF TEXAS DBA WABA,,4/1/25,33.9,"$37,320 "
SUPREME CORP OF TEXAS DBA WABA,,4/1/25,4.1,"$4,807 "
SUPREME CORP OF TEXAS DBA WABA,,5/1/25,34.5,"$39,689 "
SUPREME CORP OF TEXAS DBA WABA,,5/1/25,3.3,"$3,576 "
SUPREME CORP OF TEXAS DBA WABA,,4/1/24,0.3,$437 
SUPREME CORP OF TEXAS DBA WABA,,5/1/24,0.2,$331 
SUPREME CORP OF TEXAS DBA WABA,,5/1/24,0.3,$657 
SUPREME CORP OF TEXAS DBA WABA,,6/1/24,0.2,$562 
SUPREME CORP OF TEXAS DBA WABA,,7/1/24,0.6,"$1,619 "
SUPREME CORP OF TEXAS DBA WABA,,8/1/24,0.5,"$1,684 "
SUPREME CORP OF TEXAS DBA WABA,,9/1/24,0.2,$547 
SUPREME CORP OF TEXAS DBA WABA,,9/1/24,0.3,$843 
SUPREME CORP OF TEXAS DBA WABA,,9/1/24,0.5,"$1,092 "
SUPREME CORP OF TEXAS DBA WABA,,10/1/24,-0.2,($546)
SUPREME CORP OF TEXAS DBA WABA,,10/1/24,-0.3,($546)
SUPREME CORP OF TEXAS DBA WABA,,11/1/24,0.2,$539 
SUPREME CORP OF TEXAS DBA WABA,,11/1/24,0.2,$539 
SUPREME CORP OF TEXAS DBA WABA,,2/1/25,0.2,$296 
SUPREME CORP OF TEXAS DBA WABA,,2/1/25,0.2,$318 
SUPREME CORP OF TEXAS DBA WABA,,3/1/25,0.2,$295 
SUPREME CORP OF TEXAS DBA WABA,,11/1/23,0.1,$752 
SUPREME CORP OF TEXAS DBA WABA,,4/1/24,0.8,"$1,375 "
SUPREME CORP OF TEXAS DBA WABA,,5/1/24,0.8,"$1,208 "
SUPREME CORP OF TEXAS DBA WABA,,5/1/24,0.1,$835 
SUPREME CORP OF TEXAS DBA WABA,,6/1/24,3.3,"$4,465 "
SUPREME CORP OF TEXAS DBA WABA,,7/1/24,0.2,$825 
SUPREME CORP OF TEXAS DBA WABA,,7/1/24,2.9,"$4,921 "
SUPREME CORP OF TEXAS DBA WABA,,9/1/24,1.1,"$2,497 "
SUPREME CORP OF TEXAS DBA WABA,,10/1/24,2.4,"$4,627 "
SUPREME CORP OF TEXAS DBA WABA,,11/1/24,2.5,"$4,159 "
SUPREME CORP OF TEXAS DBA WABA,,12/1/24,1.2,"$2,017 "
SUPREME CORP OF TEXAS DBA WABA,,1/1/25,1.2,"$2,018 "
SUPREME CORP OF TEXAS DBA WABA,,2/1/25,1,"$1,546 "
SUPREME CORP OF TEXAS DBA WABA,,2/1/25,1.2,"$2,018 "
SUPREME CORP OF TEXAS DBA WABA,,3/1/25,0.2,$238 
SUPREME CORP OF TEXAS DBA WABA,,3/1/25,1.2,"$1,784 "
SUPREME CORP OF TEXAS DBA WABA,,4/1/25,1.6,"$2,474 "
SUPREME CORP OF TEXAS DBA WABA,,3/1/25,0.2,$432 
SUPREME CORP OF TEXAS DBA WABA,,4/1/24,0.2,"$1,108 "
SUPREME CORP OF TEXAS DBA WABA,,5/1/24,0.4,"$2,506 "
SUPREME CORP OF TEXAS DBA WABA,,6/1/24,0.6,"$4,175 "
SUPREME CORP OF TEXAS DBA WABA,,7/1/24,0.7,"$4,593 "
SUPREME CORP OF TEXAS DBA WABA,,8/1/24,0.4,"$2,505 "
SUPREME CORP OF TEXAS DBA WABA,,9/1/24,1.6,"$10,941 "
SUPREME CORP OF TEXAS DBA WABA,,2/1/25,0.5,"$5,574 "
SUPREME CORP OF TEXAS DBA WABA,,3/1/25,0.8,"$9,746 "
SUPREME CORP OF TEXAS DBA WABA,,5/1/25,0.4,$738 
SUPREME CORP OF TEXAS DBA WABA,,4/1/24,8.5,"$32,293 "
SUPREME CORP OF TEXAS DBA WABA,,5/1/24,3.7,"$14,135 "
SUPREME CORP OF TEXAS DBA WABA,,5/1/24,5,"$19,008 "
SUPREME CORP OF TEXAS DBA WABA,,6/1/24,3.2,"$12,475 "
SUPREME CORP OF TEXAS DBA WABA,,7/1/24,5.3,"$20,091 "
SUPREME CORP OF TEXAS DBA WABA,,8/1/24,2.1,"$8,321 "
SUPREME CORP OF TEXAS DBA WABA,,9/1/24,1.3,"$4,845 "
SUPREME CORP OF TEXAS DBA WABA,,9/1/24,7.4,"$27,055 "
SUPREME CORP OF TEXAS DBA WABA,,10/1/24,-2,"($7,664)"
SUPREME CORP OF TEXAS DBA WABA,,10/1/24,3.3,"$12,034 "
SUPREME CORP OF TEXAS DBA WABA,,11/1/24,5.8,"$21,817 "
SUPREME CORP OF TEXAS DBA WABA,,12/1/24,2.7,"$9,705 "
SUPREME CORP OF TEXAS DBA WABA,,12/1/24,3.4,"$12,543 "
SUPREME CORP OF TEXAS DBA WABA,,1/1/25,0.8,"$2,219 "
SUPREME CORP OF TEXAS DBA WABA,,2/1/25,2.9,"$10,373 "
SUPREME CORP OF TEXAS DBA WABA,,3/1/25,3.9,"$14,173 "
SUPREME CORP OF TEXAS DBA WABA,,4/1/25,7.4,"$26,795 "
SUPREME CORP OF TEXAS DBA WABA,,5/1/25,2,"$7,146 "
SUPREME CORP OF TEXAS DBA WABA,,6/1/23,5.9,"$9,350 "
SUPREME CORP OF TEXAS DBA WABA,,6/1/23,1.7,"$1,817 "
SUPREME CORP OF TEXAS DBA WABA,,7/1/23,2.5,"$3,873 "
SUPREME CORP OF TEXAS DBA WABA,,7/1/23,3.1,"$3,245 "
SUPREME CORP OF TEXAS DBA WABA,,8/1/23,2.6,"$3,340 "
SUPREME CORP OF TEXAS DBA WABA,,8/1/23,1.8,"$1,934 "
SUPREME CORP OF TEXAS DBA WABA,,9/1/23,8.2,"$12,058 "
SUPREME CORP OF TEXAS DBA WABA,,9/1/23,5.3,"$5,555 "
SUPREME CORP OF TEXAS DBA WABA,,10/1/23,2.6,"$4,610 "
SUPREME CORP OF TEXAS DBA WABA,,10/1/23,7.8,"$10,164 "
SUPREME CORP OF TEXAS DBA WABA,,10/1/23,2.5,"$3,184 "
SUPREME CORP OF TEXAS DBA WABA,,11/1/23,3.2,"$4,136 "
SUPREME CORP OF TEXAS DBA WABA,,12/1/23,1.2,"$1,286 "
SUPREME CORP OF TEXAS DBA WABA,,1/1/24,2.5,"$2,633 "
SUPREME CORP OF TEXAS DBA WABA,,1/1/24,1.8,"$2,094 "
SUPREME CORP OF TEXAS DBA WABA,,1/1/24,2.3,"$2,408 "
SUPREME CORP OF TEXAS DBA WABA,,2/1/24,7,"$7,505 "
SUPREME CORP OF TEXAS DBA WABA,,2/1/24,6.2,"$8,442 "
SUPREME CORP OF TEXAS DBA WABA,,2/1/24,1.8,"$1,925 "
SUPREME CORP OF TEXAS DBA WABA,,3/1/24,1.8,"$1,927 "
SUPREME CORP OF TEXAS DBA WABA,,4/1/24,2.3,"$2,408 "
SUPREME CORP OF TEXAS DBA WABA,,4/1/24,13.8,"$15,870 "
SUPREME CORP OF TEXAS DBA WABA,,5/1/24,1.8,"$2,243 "
SUPREME CORP OF TEXAS DBA WABA,,5/1/24,2.5,"$2,982 "
SUPREME CORP OF TEXAS DBA WABA,,5/1/24,2.7,"$3,032 "
SUPREME CORP OF TEXAS DBA WABA,,6/1/24,3.1,"$3,735 "
SUPREME CORP OF TEXAS DBA WABA,,6/1/24,1.8,"$2,239 "
SUPREME CORP OF TEXAS DBA WABA,,6/1/24,3.1,"$2,963 "
SUPREME CORP OF TEXAS DBA WABA,,7/1/24,4.9,"$5,595 "
SUPREME CORP OF TEXAS DBA WABA,,8/1/24,8,"$9,093 "
SUPREME CORP OF TEXAS DBA WABA,,9/1/24,3.3,"$3,248 "
SUPREME CORP OF TEXAS DBA WABA,,9/1/24,0.8,$790 
SUPREME CORP OF TEXAS DBA WABA,,10/1/24,3.1,"$3,043 "
SUPREME CORP OF TEXAS DBA WABA,,11/1/24,4.1,"$3,561 "
SUPREME CORP OF TEXAS DBA WABA,,12/1/24,2.5,"$2,138 "
SUPREME CORP OF TEXAS DBA WABA,,12/1/24,1.6,"$1,425 "
SUPREME CORP OF TEXAS DBA WABA,,1/1/25,4.9,"$4,275 "
SUPREME CORP OF TEXAS DBA WABA,,2/1/25,1.8,"$1,603 "
SUPREME CORP OF TEXAS DBA WABA,,2/1/25,6.9,"$6,010 "
SUPREME CORP OF TEXAS DBA WABA,,3/1/25,1.8,"$1,590 "
SUPREME CORP OF TEXAS DBA WABA,,3/1/25,4.9,"$4,240 "
SUPREME CORP OF TEXAS DBA WABA,,4/1/25,5.1,"$4,452 "
SUPREME CORP OF TEXAS DBA WABA,,5/1/25,2.7,"$2,487 "
SUPREME CORP OF TEXAS DBA WABA,,6/1/25,7.2,"$8,372 "
SUPREME CORP OF TEXAS DBA WABA,,6/1/25,0.8,"$1,281 "
GST MANUFACTURING LTD,,6/1/23,0.5,"$3,562 "
GST MANUFACTURING LTD,,9/1/23,0.1,$527 
GST MANUFACTURING LTD,,2/1/24,0.4,"$2,748 "
GST MANUFACTURING LTD,,5/1/24,0.6,"$3,585 "
GST MANUFACTURING LTD,,6/1/24,-0.2,"($1,103)"
GST MANUFACTURING LTD,,6/1/24,0.3,"$2,007 "
GST MANUFACTURING LTD,,11/1/24,0.2,"$2,013 "
GST MANUFACTURING LTD,,6/1/23,2.5,"$14,770 "
GST MANUFACTURING LTD,,6/1/23,1.6,"$8,138 "
GST MANUFACTURING LTD,,7/1/23,0.4,"$1,784 "
GST MANUFACTURING LTD,,8/1/23,4.4,"$24,337 "
GST MANUFACTURING LTD,,8/1/23,0.7,"$3,568 "
GST MANUFACTURING LTD,,8/1/23,0.4,"$2,142 "
GST MANUFACTURING LTD,,9/1/23,0.9,"$4,412 "
GST MANUFACTURING LTD,,10/1/23,1.7,"$8,168 "
GST MANUFACTURING LTD,,11/1/23,0.1,$520 
GST MANUFACTURING LTD,,11/1/23,1.8,"$8,092 "
GST MANUFACTURING LTD,,12/1/23,3.1,"$14,307 "
GST MANUFACTURING LTD,,3/1/24,0.6,"$2,744 "
GST MANUFACTURING LTD,,6/1/24,1.7,"$7,930 "
GST MANUFACTURING LTD,,8/1/24,2.7,"$12,622 "
GST MANUFACTURING LTD,,9/1/24,0.1,$525 
GST MANUFACTURING LTD,,10/1/24,2.4,"$10,590 "
GST MANUFACTURING LTD,,11/1/24,2.1,"$9,528 "
GST MANUFACTURING LTD,,12/1/24,1.1,"$5,083 "
GST MANUFACTURING LTD,,1/1/25,0.1,$817 
GST MANUFACTURING LTD,,4/1/25,0.2,"$1,212 "
GST MANUFACTURING LTD,,11/1/24,0.1,$444 
GST MANUFACTURING LTD,,12/1/24,0.1,$721 
GST MANUFACTURING LTD,,1/1/25,0.2,"$1,385 "
GST MANUFACTURING LTD,,2/1/25,0,$114 
GST MANUFACTURING LTD,,7/1/23,0,$530 
GST MANUFACTURING LTD,,12/1/23,1.5,"$8,787 "
GST MANUFACTURING LTD,,1/1/24,0.1,$480 
GST MANUFACTURING LTD,,2/1/24,0,"($1,461)"
GST MANUFACTURING LTD,,8/1/24,0.2,"$1,235 "
GST MANUFACTURING LTD,,9/1/24,0,$251 
GST MANUFACTURING LTD,,10/1/24,0,$135 
GST MANUFACTURING LTD,,12/1/24,0.1,$586 
GST MANUFACTURING LTD,,1/1/25,0.1,$919 
GST MANUFACTURING LTD,,5/1/25,0.1,$675 
GST MANUFACTURING LTD,,6/1/25,0.4,"$2,536 "
GST MANUFACTURING LTD,,6/1/23,0.6,"$3,402 "
GST MANUFACTURING LTD,,8/1/23,1.1,"$6,175 "
GST MANUFACTURING LTD,,8/1/23,0.8,"$5,232 "
GST MANUFACTURING LTD,,12/1/23,0.3,"$1,809 "
GST MANUFACTURING LTD,,1/1/24,2.1,"$12,651 "
GST MANUFACTURING LTD,,3/1/24,0.4,"$2,333 "
GST MANUFACTURING LTD,,4/1/24,-0.1,"($1,138)"
GST MANUFACTURING LTD,,5/1/24,1.2,"$6,089 "
GST MANUFACTURING LTD,,5/1/24,0.2,$991 
GST MANUFACTURING LTD,,6/1/24,4.7,"$22,185 "
GST MANUFACTURING LTD,,7/1/24,0.1,$516 
GST MANUFACTURING LTD,,8/1/24,0.9,"$4,157 "
GST MANUFACTURING LTD,,8/1/24,1.6,"$9,406 "
GST MANUFACTURING LTD,,9/1/24,0.1,$536 
GST MANUFACTURING LTD,,11/1/24,0.6,"$2,647 "
GST MANUFACTURING LTD,,12/1/24,4.6,"$24,176 "
GST MANUFACTURING LTD,,2/1/25,2.8,"$15,295 "
GST MANUFACTURING LTD,,3/1/25,1.1,"$7,910 "
GST MANUFACTURING LTD,,4/1/25,0.9,"$5,971 "
GST MANUFACTURING LTD,,6/1/23,0.3,$428 
GST MANUFACTURING LTD,,8/1/23,3.7,"$5,111 "
GST MANUFACTURING LTD,,8/1/23,0.2,$440 
GST MANUFACTURING LTD,,9/1/23,13.9,"$15,548 "
GST MANUFACTURING LTD,,10/1/23,1.1,"$1,361 "
GST MANUFACTURING LTD,,11/1/23,2.9,"$3,087 "
GST MANUFACTURING LTD,,1/1/24,0.7,"$1,117 "
GST MANUFACTURING LTD,,4/1/24,0.2,$564 
GST MANUFACTURING LTD,,5/1/24,5.6,"$7,029 "
GST MANUFACTURING LTD,,6/1/24,44.3,"$52,035 "
GST MANUFACTURING LTD,,6/1/24,3.8,"$4,414 "
GST MANUFACTURING LTD,,7/1/24,3.3,"$4,571 "
GST MANUFACTURING LTD,,8/1/24,0,($217)
GST MANUFACTURING LTD,,8/1/24,41.5,"$48,236 "
GST MANUFACTURING LTD,,9/1/24,0.9,"$1,055 "
GST MANUFACTURING LTD,,9/1/24,1.4,"$1,670 "
GST MANUFACTURING LTD,,11/1/24,7,"$7,794 "
GST MANUFACTURING LTD,,12/1/24,20.8,"$23,022 "
GST MANUFACTURING LTD,,12/1/24,1.8,"$1,982 "
GST MANUFACTURING LTD,,1/1/25,1.5,"$1,786 "
GST MANUFACTURING LTD,,2/1/25,3.8,"$4,436 "
GST MANUFACTURING LTD,,3/1/25,11.2,"$15,738 "
GST MANUFACTURING LTD,,4/1/25,6.7,"$9,704 "
GST MANUFACTURING LTD,,6/1/25,17,"$21,667 "
GST MANUFACTURING LTD,,6/1/25,23.9,"$31,356 "
GST MANUFACTURING LTD,,6/1/23,1.4,"$1,945 "
GST MANUFACTURING LTD,,6/1/23,0.1,$366 
GST MANUFACTURING LTD,,7/1/23,-0.8,"($1,210)"
GST MANUFACTURING LTD,,8/1/23,0.3,$560 
GST MANUFACTURING LTD,,10/1/23,0.1,$260 
GST MANUFACTURING LTD,,11/1/23,0.3,$239 
GST MANUFACTURING LTD,,12/1/23,0.2,$355 
GST MANUFACTURING LTD,,2/1/24,0.4,$726 
GST MANUFACTURING LTD,,4/1/24,0.5,$659 
GST MANUFACTURING LTD,,5/1/24,0.8,$884 
GST MANUFACTURING LTD,,6/1/24,1.1,"$1,514 "
GST MANUFACTURING LTD,,7/1/24,1.2,"$1,376 "
GST MANUFACTURING LTD,,8/1/24,0.1,$148 
GST MANUFACTURING LTD,,12/1/24,0.2,$440 
GST MANUFACTURING LTD,,2/1/25,0.4,$454 
GST MANUFACTURING LTD,,2/1/25,1.2,$982 
GST MANUFACTURING LTD,,3/1/25,0.3,$488 
GST MANUFACTURING LTD,,5/1/25,0.1,$276 
GST MANUFACTURING LTD,,6/1/25,1.1,"$1,312 "
GST MANUFACTURING LTD,,6/1/25,0.1,$73 
GST MANUFACTURING LTD,,6/1/23,0.1,$275 
GST MANUFACTURING LTD,,2/1/24,0.2,$380 
GST MANUFACTURING LTD,,12/1/24,1.8,"$2,321 "
GST MANUFACTURING LTD,,1/1/25,38.1,"$50,798 "
GST MANUFACTURING LTD,,1/1/25,12,"$16,035 "
GST MANUFACTURING LTD,,4/1/24,0.4,"$2,489 "
GST MANUFACTURING LTD,,4/1/24,0.4,"$1,063 "
GST MANUFACTURING LTD,,6/1/23,2,"$3,199 "
GST MANUFACTURING LTD,,7/1/23,0,$108 
GST MANUFACTURING LTD,,6/1/24,0,$188 
GST MANUFACTURING LTD,,6/1/23,0.1,$219 
GST MANUFACTURING LTD,,1/1/25,0.1,$380 
GST MANUFACTURING LTD,,2/1/25,0.5,$751 
GST MANUFACTURING LTD,,6/1/23,0.6,"$1,086 "
GST MANUFACTURING LTD,,4/1/24,0.7,"$1,887 "
GST MANUFACTURING LTD,,6/1/23,3.8,"$18,787 "
GST MANUFACTURING LTD,,6/1/23,1.9,"$9,343 "
GST MANUFACTURING LTD,,7/1/23,-0.7,"($3,200)"
GST MANUFACTURING LTD,,7/1/23,3,"$24,503 "
GST MANUFACTURING LTD,,7/1/23,1,"$5,131 "
GST MANUFACTURING LTD,,8/1/23,-0.2,($741)
GST MANUFACTURING LTD,,8/1/23,12.5,"$70,056 "
GST MANUFACTURING LTD,,8/1/23,0.4,"$2,453 "
GST MANUFACTURING LTD,,9/1/23,4.5,"$22,147 "
GST MANUFACTURING LTD,,9/1/23,0.7,"$4,426 "
GST MANUFACTURING LTD,,10/1/23,1.6,"$7,353 "
